Language	Estimator	Model	Distance	Surprisal	Script	Part
e	Plugin	NAD	3	-5.368027137974383	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	4	-5.368027137974383	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	5	-5.368027137974383	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	6	-5.368027137974383	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NAD	0	-10.062096023470723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	1	-7.072307419609166	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	2	-7.066534370822223	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	3	-7.066534370822223	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	4	-7.066534370822223	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	5	-7.066534370822223	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NAD	6	-7.066534370822223	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	0	-2.6390073771931086	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	1	-0.006708868857331073	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	2	-0.00012202979445127021	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	3	-0.00011503457597766206	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	4	-0.00011503457597766206	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	5	-0.00011503457597766206	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	6	-0.00011503457597766206	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	NDA	0	-11.555459827544071	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	1	-4.015150907249179	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	2	-3.3932340361440296	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	3	-3.3873379857810626	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	4	-3.3873266237410022	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	5	-3.3873266237410022	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	6	-3.3873266237410022	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	NDA	0	-11.867720633235445	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	1	-8.162506017497323	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	2	-7.996096749473718	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	3	-7.9949177210336035	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	4	-7.9949177210336035	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	5	-7.9949177210336035	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	6	-7.9949177210336035	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	NDA	0	-6.13498121209546	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	1	-3.501267633466173	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	2	-3.501114556887392	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	3	-3.501114556887392	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	4	-3.501114556887392	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	5	-3.501114556887392	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	6	-3.501114556887392	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	NDA	0	-8.962850598919605	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	1	-6.209697681042579	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	2	-6.193523300475146	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	3	-6.19346415632592	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	4	-6.19346415632592	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	5	-6.19346415632592	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	6	-6.19346415632592	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	NDA	0	-10.062096023470723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	1	-7.072307419609166	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	2	-7.0665359785489565	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	3	-7.0665359785489565	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	4	-7.0665359785489565	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	5	-7.0665359785489565	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	NDA	6	-7.0665359785489565	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	0	-2.6390073771931086	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	1	-0.006708868857331073	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	2	-0.00012366692649738923	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	3	-0.00012035417242757159	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	4	-0.00012035417242757159	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	5	-0.00012035417242757159	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	6	-0.00012035417242757159	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	EOS
e	Plugin	AND	0	-11.555459827544071	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	1	-4.116839101316286	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	2	-3.383671652673339	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	3	-3.3772697826050475	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	4	-3.3772584205649867	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	5	-3.3772584205649867	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	6	-3.3772584205649867	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	NOUN
e	Plugin	AND	0	-11.867720633235445	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	1	-8.346684370205322	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	2	-8.259274709824977	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	3	-8.259156112972441	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	4	-8.259156112972441	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	5	-8.259156112972441	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	6	-8.259156112972441	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	amod
e	Plugin	AND	0	-6.13498121209546	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	1	-3.5012991296208757	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	2	-3.5011460530420946	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	3	-3.5011460530420946	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	4	-3.5011460530420946	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	5	-3.5011460530420946	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	6	-3.5011460530420946	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	case
e	Plugin	AND	0	-8.962850598919605	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	1	-5.573032620486506	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	2	-5.368527775355854	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	3	-5.367386582617002	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	4	-5.367386582617002	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	5	-5.367386582617002	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	6	-5.367386582617002	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	det
e	Plugin	AND	0	-10.062096023470723	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	1	-6.385828047445693	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	2	-6.200386230824808	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	3	-6.1994144246117875	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	4	-6.1994144246117875	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	5	-6.1994144246117875	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	AND	6	-6.1994144246117875	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin.py	nummod
e	Plugin	ADN	0	-2.796473217866305	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	ADN	1	-0.004747422465938614	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	ADN	2	-1.690797046091033e-05	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	ADN	3	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	ADN	4	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	ADN	5	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	ADN	6	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	ADN	0	-11.182733465267566	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	ADN	1	-2.499663066026172	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	ADN	2	-0.7598189370726118	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	ADN	3	-0.7381704453372058	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	ADN	4	-0.7381319368472532	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	ADN	5	-0.7381319368472532	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	ADN	6	-0.7381319368472532	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	ADN	0	-11.276879826340059	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	ADN	1	-6.3705557010982234	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	ADN	2	-6.164652737386582	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	ADN	3	-6.164414918298194	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	ADN	4	-6.164414918298194	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	ADN	5	-6.164414918298194	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	ADN	6	-6.164414918298194	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	ADN	0	-5.91236964173636	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	ADN	1	-3.1205024844590126	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	ADN	2	-3.120081408897208	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	ADN	3	-3.120081408897208	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	ADN	4	-3.120081408897208	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	ADN	5	-3.120081408897208	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	ADN	6	-3.120081408897208	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	ADN	0	-8.584610772274912	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	ADN	1	-3.631140350212619	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	ADN	2	-3.1520012287223675	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	ADN	3	-3.1501570697008123	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	ADN	4	-3.1501570697008123	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	ADN	5	-3.1501570697008123	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	ADN	6	-3.1501570697008123	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	ADN	0	-9.556769730510613	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	ADN	1	-4.411716731220443	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	ADN	2	-3.9484070999603436	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	ADN	3	-3.9458142083528007	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	ADN	4	-3.9458142083528007	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	ADN	5	-3.9458142083528007	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	ADN	6	-3.9458142083528007	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	DNA	0	-2.796473217866305	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DNA	1	-0.004747422465938614	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DNA	2	-1.690797046091033e-05	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DNA	3	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DNA	4	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DNA	5	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DNA	6	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DNA	0	-11.182733465267566	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	DNA	1	-2.1629147971052562	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	DNA	2	-0.7751598418367832	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	DNA	3	-0.7551739128250121	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	DNA	4	-0.7551354043350595	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	DNA	5	-0.7551354043350595	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	DNA	6	-0.7551354043350595	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	NOUN
e	Plugin	DNA	0	-11.276879826340059	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	DNA	1	-5.927055832242975	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	DNA	2	-5.525903822374649	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	DNA	3	-5.523651189362341	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	DNA	4	-5.523651189362341	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	DNA	5	-5.523651189362341	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	DNA	6	-5.523651189362341	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	amod
e	Plugin	DNA	0	-5.91236964173636	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	DNA	1	-3.120502487108291	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	DNA	2	-3.1200814115464865	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	DNA	3	-3.1200814115464865	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	DNA	4	-3.1200814115464865	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	DNA	5	-3.1200814115464865	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	DNA	6	-3.1200814115464865	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	case
e	Plugin	DNA	0	-8.584610772274912	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	DNA	1	-5.311886167876682	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	DNA	2	-5.29523424507972	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	DNA	3	-5.295188887981136	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	DNA	4	-5.295188887981136	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	DNA	5	-5.295188887981136	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	DNA	6	-5.295188887981136	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	det
e	Plugin	DNA	0	-9.556769730510613	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	DNA	1	-5.749232021628042	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	DNA	2	-5.681387551965728	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	DNA	3	-5.681221894713991	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	DNA	4	-5.681221894713991	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	DNA	5	-5.681221894713991	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	DNA	6	-5.681221894713991	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	nummod
e	Plugin	DAN	0	-2.796473217866305	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DAN	1	-0.004747422465938614	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DAN	2	-1.690797046091033e-05	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
e	Plugin	DAN	3	0.0	yWithMorphologySequentialStreamDropoutDev_Ngrams_Log_Restrict_OnlyNPs_Plugin_2.py	EOS
